node,deg_1,deg_2,deg_3,deg_4,deg_5,deg_6,deg_7,deg_8,deg_9,deg_10,deg_11,deg_12,deg_13,deg_14,deg_15,deg_16,deg_17,deg_18,deg_19,deg_20
21872,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21873,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21874,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21875,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21876,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21877,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21878,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21879,829,310,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,181,21,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21880,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21881,829,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21882,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21883,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21884,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21885,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21886,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21887,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21888,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21889,829,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,1367,1261,1244,1099,1026,834,540,537,496,455,421,405,399,396,366,344,338,314,298,297
21890,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21891,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21892,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21893,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21894,829,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21895,829,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21896,1383,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21897,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21898,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21899,829,147,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,1143,834,705,597,537,377,339,293,219,160,158,137,125,115,102,90,86,77,58,57
2190,271,234,221,181,120,76,64,43,33,32,31,20,16,13,12,11,11,10,10,8
21900,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21901,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21902,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21903,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21904,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21905,829,11,8,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21906,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21907,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21908,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21909,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,181,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21910,829,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21911,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21912,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21913,829,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21914,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21915,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21916,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21917,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21918,829,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21919,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,221,181,125,25,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21920,829,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21921,829,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21922,829,52,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21923,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21924,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21925,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21926,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21927,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21928,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21929,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,181,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21930,829,310,306,227,86,52,8,0,0,0,0,0,0,0,0,0,0,0,0,0
21931,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21932,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21933,829,11,7,6,6,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
21934,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21935,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21936,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21937,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21938,829,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21939,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,181,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21940,829,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21941,829,486,184,35,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21942,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21943,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21944,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21945,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21946,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21947,310,8,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21948,310,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21949,310,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,221,181,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21950,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21951,310,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21952,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21953,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21954,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21955,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21956,310,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21957,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21958,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21959,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,181,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21960,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21961,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21962,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21963,365,310,181,77,18,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0
21964,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21965,310,184,85,79,69,68,54,41,18,0,0,0,0,0,0,0,0,0,0,0
21966,310,17,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21967,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21968,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21969,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21970,310,62,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21971,386,310,219,178,61,58,49,15,15,12,10,8,7,7,0,0,0,0,0,0
21972,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21973,310,52,45,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21974,310,52,10,9,9,6,6,6,5,0,0,0,0,0,0,0,0,0,0,0
21975,310,52,10,9,9,6,6,6,5,0,0,0,0,0,0,0,0,0,0,0
21976,310,52,9,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21977,310,52,10,9,9,6,6,6,5,0,0,0,0,0,0,0,0,0,0,0
21978,310,52,9,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21979,310,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21980,310,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21981,310,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21982,310,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21983,310,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21984,310,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21985,310,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21986,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21987,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21988,310,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21989,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,181,168,60,34,34,30,30,27,7,0,0,0,0,0,0,0,0,0,0,0
21990,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21991,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21992,310,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21993,310,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21994,310,62,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21995,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21996,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21997,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21998,310,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21999,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,1099,1026,339,150,77,57,40,29,0,0,0,0,0,0,0,0,0,0,0,0
2200,221,181,9,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22000,310,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22001,310,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22002,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22003,310,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22004,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22005,310,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22006,30,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22007,30,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22008,30,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22009,30,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22010,93,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22011,609,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22012,609,405,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22013,609,423,405,363,263,258,206,190,175,144,142,134,127,123,110,93,53,51,37,33
22014,609,363,181,142,105,77,73,64,63,43,37,34,32,30,25,24,7,6,0,0
22015,609,142,110,51,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22016,609,363,142,105,93,53,46,43,17,15,12,7,4,4,3,0,0,0,0,0
22017,609,363,142,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22018,609,142,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22019,142,60,34,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22020,609,142,25,11,9,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0
22021,539,505,363,142,96,77,6,6,4,3,3,0,0,0,0,0,0,0,0,0
22022,539,363,142,96,77,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22023,363,142,73,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22024,142,105,77,62,40,24,19,18,17,15,11,11,10,10,10,9,8,7,7,7
22025,142,105,77,25,18,8,7,5,5,3,3,0,0,0,0,0,0,0,0,0
22026,60,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22027,363,181,77,63,60,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22028,609,505,363,258,136,123,112,76,73,64,63,60,46,39,34,24,13,0,0,0
22029,363,181,60,31,21,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22030,363,64,60,46,43,31,27,17,15,7,7,4,0,0,0,0,0,0,0,0
22031,365,363,149,63,60,58,52,33,27,26,16,11,0,0,0,0,0,0,0,0
22032,365,363,149,63,60,52,27,26,16,13,12,11,9,6,5,5,0,0,0,0
22033,66,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22034,66,23,20,16,16,14,8,7,4,4,2,0,0,0,0,0,0,0,0,0
22035,609,365,363,66,49,43,27,14,13,11,10,5,4,4,0,0,0,0,0,0
22036,98,53,51,29,27,20,16,12,10,8,6,6,0,0,0,0,0,0,0,0
22037,322,115,73,64,44,8,5,5,5,5,5,0,0,0,0,0,0,0,0,0
22038,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22039,6,5,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22040,6,5,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22041,6,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22042,6,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22043,103,57,32,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22044,139,103,60,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22045,95,52,13,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22046,16,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22047,705,299,81,41,14,12,12,12,8,6,6,5,4,0,0,0,0,0,0,0
22048,705,81,41,14,13,12,12,8,6,6,5,4,0,0,0,0,0,0,0,0
22049,505,263,219,73,58,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22050,705,51,37,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22051,705,40,37,36,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
22052,160,119,59,53,29,25,25,18,17,17,14,12,9,5,5,0,0,0,0,0
22053,160,59,53,27,25,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0
22054,53,16,12,10,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22055,53,16,12,10,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22056,53,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22057,53,6,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22058,53,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22059,53,6,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,181,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22060,212,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22061,76,71,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22062,76,71,59,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22063,258,206,157,63,28,19,18,13,5,3,2,2,2,1,1,0,0,0,0,0
22064,25,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22065,25,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22066,25,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22067,178,61,58,49,15,15,14,10,8,8,7,7,0,0,0,0,0,0,0,0
22068,178,61,58,49,14,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0
22069,178,61,58,49,14,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,181,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22070,178,61,49,15,15,14,12,8,0,0,0,0,0,0,0,0,0,0,0,0
22071,103,79,76,42,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22072,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22073,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22074,68,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22075,68,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22076,85,85,75,68,57,37,36,12,11,9,5,0,0,0,0,0,0,0,0,0
22077,93,75,21,18,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22078,93,75,21,17,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22079,16,10,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22080,16,7,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22081,16,7,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22082,16,7,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22083,16,7,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22084,16,7,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22085,609,96,93,14,8,7,5,5,3,3,0,0,0,0,0,0,0,0,0,0
22086,16,16,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22087,16,16,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22088,39,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22089,39,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22090,609,227,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22091,486,80,79,19,9,6,6,6,4,0,0,0,0,0,0,0,0,0,0,0
22092,486,79,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22093,705,486,99,96,87,83,79,66,56,53,50,28,28,27,19,18,7,4,4,0
22094,36,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22095,52,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22096,66,52,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22097,66,52,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22098,66,52,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22099,217,80,54,22,12,6,5,5,3,0,0,0,0,0,0,0,0,0,0,0
221,1261,1143,1026,834,829,815,791,597,540,539,468,377,365,339,297,292,275,257,164,160
2210,181,56,21,10,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22100,217,80,54,22,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22101,217,80,54,22,12,12,9,8,7,3,0,0,0,0,0,0,0,0,0,0
22102,486,80,19,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22103,486,80,19,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22104,486,80,19,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22105,144,87,80,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22106,217,80,54,22,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22107,81,80,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22108,81,80,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22109,81,80,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,607,422,305,279,271,258,221,181,180,105,103,71,63,52,48,45,45,44,43,35
22110,81,80,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22111,609,405,133,93,52,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22112,609,405,133,52,38,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22113,52,25,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22114,138,137,109,108,60,11,9,6,6,6,0,0,0,0,0,0,0,0,0,0
22115,92,40,34,28,20,13,8,6,5,5,4,0,0,0,0,0,0,0,0,0
22116,92,40,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22117,92,40,34,34,28,28,20,19,16,14,12,11,9,4,3,3,3,3,0,0
22118,92,81,40,35,34,32,28,28,20,18,18,16,14,14,13,12,11,9,9,8
22119,35,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22120,270,141,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22121,68,45,32,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22122,36,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22123,36,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22124,115,56,36,7,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
22125,36,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22126,132,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22127,609,363,57,26,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22128,609,363,57,26,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22129,73,57,47,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,829,705,496,486,308,258,181,132,88,68,59,56,44,39,34,27,26,22,20,20
22130,115,61,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22131,115,61,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22132,115,61,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22133,33,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22134,33,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22135,33,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22136,33,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22137,33,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22138,33,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22139,102,36,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,308,221,181,56,27,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0
22140,102,81,36,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22141,105,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22142,105,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22143,165,105,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22144,165,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22145,165,105,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22146,85,85,68,57,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22147,115,109,44,39,21,18,16,15,9,9,7,6,6,0,0,0,0,0,0,0
22148,144,126,115,109,47,39,13,6,0,0,0,0,0,0,0,0,0,0,0,0
22149,144,115,109,39,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,1245,705,686,538,496,397,361,339,314,296,275,263,263,258,258,253,243,230,228,228
22150,51,12,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22151,148,80,71,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22152,148,108,80,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22153,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22154,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22155,112,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22156,112,34,17,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22157,705,112,90,23,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22158,705,112,90,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22159,93,18,14,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,314,308,258,181,144,85,75,71,56,53,53,42,31,30,27,12,8,7,3,3
22160,93,14,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22161,93,14,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
